Experiment No,momentum,width,weight_decay,learning rate,batch_size,skip connection,batch normalization,train_loss,generalization gap,$\epsilon$ sharpness,Pac Bayes,$||H||_{F}$,Fisher norm,gradient norm of local entropy,Classical Entropy,Trace,Low pass filter
203,0.9,8,0.0001,0.01,128,True,True,0.008892212063074112, 22.225997924804688,53.658711508523325,86390312.88538623,338.8689482122846,122.95207214355469,0.01920604519546032,0.02166103385388851,914.8175660574068,1.254931343793869,
204,0.9,4,0.0005,0.01,128,True,True,0.006568035110831261, 20.737998962402344,29.24714755917747,17221264.14083652,119.8631462465632,80.67523956298828,0.009764261543750763,0.02218990959227085,420.1608518209776,0.2418845943361521,
205,0.9,6,0.0005,0.01,128,True,True,0.009226582013070583, 21.68000030517578,34.3289429716117,41825537.00354501,232.98880069651418,181.4398956298828,0.014568495564162731,0.025588346645236015,777.4480523815121,0.6648391249775887,
206,0.9,8,0.0005,0.01,128,True,True,0.003959059249609709, 21.366004943847656,38.712124129060705,60285595.34158378,126.96681945369625,78.46699523925781,0.019024964421987534,0.014872548170387745,417.5300121040623,0.9399570527672768,
207,0.9,4,0.0,0.01,128,False,True,0.009363873861730099, 20.22600555419922,51.81738289903003,23039099.64791159,304.61402319164495,395.9779052734375,0.010077531449496746,0.018643254414200783,1052.107476217848,0.6420336884260177,
208,0.9,6,0.0,0.01,128,False,True,0.006911951582878828, 18.762001037597656,37.09118387304855,39687631.080239594,230.59060549760045,149.7590789794922,0.014475620351731777,0.013869103975594044,784.9213769698513,0.7192078956961632,
209,0.9,8,0.0,0.01,128,False,True,0.005896852817386389, 19.052001953125,41.68070508448375,62280344.03607711,219.8186752757827,211.47027587890625,0.01897040382027626,0.01549403928220272,806.4493477645808,1.204545820951462,
210,0.9,4,0.0001,0.01,128,False,True,0.003006543265655637, 19.696006774902344,33.06184328306169,20425081.046860013,137.8162910476298,166.96852111816406,0.009633456356823444,0.00938190147280693,446.9365359257566,0.5097745375335216,
211,0.9,6,0.0001,0.01,128,False,True,0.0075518363155424595, 18.678001403808594,37.90433105669617,36702813.76147317,272.9911142097852,214.3577880859375,0.014484901912510395,0.017370104789733887,805.3812568269897,0.6217850512266159,
212,0.9,8,0.0001,0.01,128,False,True,0.005720169749110937, 19.021995544433594,39.199617879201675,56792141.64417028,187.89839965723496,186.73182678222656,0.018975095823407173,0.013797145336866379,696.4461984133868,0.9474112102389336,
213,0.9,4,0.0005,0.01,128,False,True,0.00329839950427413, 17.083999633789062,22.852752703450015,8829175.05987179,36.574196846957555,74.04644775390625,0.009558099322021008,0.014151187613606453,159.88816368390948,0.10024161126464605,
214,0.9,6,0.0005,0.01,128,False,True,0.007836115546524525, 17.94000244140625,25.563005149918283,17874712.094433375,108.20642255805568,146.74513244628906,0.014381044544279575,0.022492093965411186,351.8864607697924,0.1967715249955654,
215,0.9,8,0.0005,0.01,128,False,True,0.0027191301342099905, 16.968002319335938,29.786478399287244,30769672.272260096,49.9960032582293,73.45932006835938,0.018851714208722115,0.010002967901527882,157.43552864801117,0.26675106927752495,
216,0.0,4,0.0,0.0075,128,True,True,0.006898774299770594, 35.209999084472656,97.48556886103384,197143061.3318816,1237.576108770689,543.18408203125,0.009741992689669132,0.038436345756053925,4440.903854054189,5.6497085618972775,
217,0.0,6,0.0,0.0075,128,True,True,0.008532966487109661, 35.131996154785156,112.40119538281394,372019549.2915203,1668.320862424252,823.5826416015625,0.01445906050503254,0.04582132771611214,5736.189137788104,9.397334740161895,
218,0.0,8,0.0,0.0075,128,True,True,0.007979211397469044, 33.08399963378906,100.37070897215159,536749171.64681,1672.2747979922437,398.84136962890625,0.01906919665634632,0.04335584491491318,5630.129318929264,8.939859514236451,
219,0.0,4,0.0001,0.0075,128,True,True,0.008216905407607555, 34.980003356933594,102.13080102150036,201017731.68602824,1518.5930165781747,541.1452026367188,0.009799104183912277,0.04419057443737984,5006.482970049695,5.2156004095077515,
220,0.0,6,0.0001,0.0075,128,True,True,0.007378729525953531, 34.16400146484375,109.91009842574007,363232502.3265953,1254.4542638135517,788.2951049804688,0.014430438168346882,0.04028491675853729,4906.763100499487,9.157002580165862,
221,0.0,8,0.0001,0.0075,128,True,True,0.008476868271827698, 33.19800567626953,90.66088251800866,517776065.8596962,1679.3477900661317,428.8232727050781,0.019078461453318596,0.045189402997493744,5665.978711650697,9.700606999397278,
222,0.0,4,0.0005,0.0075,128,True,True,0.008821400813758373, 35.33599853515625,135.42023189752936,198044151.31948388,1711.3929998688204,622.2969360351562,0.00985290203243494,0.045218635350465775,5595.070957511661,5.235429565906525,
223,0.0,6,0.0005,0.0075,128,True,True,0.00890455674380064, 34.313995361328125,105.77283399012315,350334437.5789245,1513.7566680282534,843.31298828125,0.014492840506136417,0.04366513714194298,5448.084357847974,8.75538058757782,
224,0.0,8,0.0005,0.0075,128,True,True,0.007906039245426655, 33.67399597167969,139.4587938296399,527996287.21423274,1500.4196912864081,449.4542236328125,0.019093308597803116,0.04166974127292633,5959.045979747906,10.363331565856933,
225,0.0,4,0.0,0.0075,128,False,True,0.004495053086429834, 35.51800537109375,97.61669010892254,165046789.2189894,884.7210365420277,960.8292236328125,0.009671283885836601,0.024408278986811638,3733.4395100891193,6.693516175746918,
226,0.0,6,0.0,0.0075,128,False,True,0.0075541348196566105, 34.27799987792969,98.57049400212529,329298983.0070911,1617.7101872708845,1598.7186279296875,0.014493842609226704,0.03295919671654701,6667.163672466675,13.013195853233338,
227,0.0,8,0.0,0.0075,128,False,True,0.005787160713225603, 32.34600067138672,122.2433541008263,436101863.4833739,1248.020833159447,1119.576171875,0.01893799565732479,0.02921169064939022,4907.322755213842,21.113232326507568,
228,0.0,4,0.0001,0.0075,128,False,True,0.006327023264020681, 35.321998596191406,110.81915599294,176167717.69416046,1333.138777472173,1230.542236328125,0.009801309555768967,0.030236873775720596,5252.76368116018,6.584615244865417,
229,0.0,6,0.0001,0.0075,128,False,True,0.007485155947506428, 34.38600158691406,141.79896599982237,336910388.6321407,1539.9736199039255,1384.6029052734375,0.014527256600558758,0.0299391932785511,6574.760231449898,15.00955108642578,
230,0.0,8,0.0001,0.0075,128,False,True,0.006578562315553427, 33.83399963378906,151.4630458999021,527110606.86481464,2173.6263478344204,1419.408203125,0.018980203196406364,0.031759943813085556,6052.975401804611,24.406384773254395,
231,0.0,4,0.0005,0.0075,128,False,True,0.006602137349545956, 35.563995361328125,98.36738083006102,148186058.42773196,1212.8524230094938,1164.058837890625,0.009822451509535313,0.0302214827388525,4832.330742639462,6.419443914890289,
232,0.0,6,0.0005,0.0075,128,False,True,0.00764327822253108, 34.91400146484375,167.68287668206668,313368680.97494423,2123.0790140736635,1316.88525390625,0.014531910419464111,0.032847315073013306,6436.75935915878,12.909503173828124,
233,0.0,8,0.0005,0.0075,128,False,True,0.004196944646537304, 31.798004150390625,94.62728716407233,408384491.7322078,1194.0910769283892,1061.15966796875,0.018885644152760506,0.024378439411520958,3937.4983000488,20.68686884880066,
234,0.5,4,0.0,0.0075,128,True,True,0.006979360710829496, 32.54199981689453,75.20238274642311,138112090.40227786,933.1283070939387,431.95751953125,0.009769158437848091,0.035868123173713684,3307.7078244458494,4.142119081020355,
235,0.5,6,0.0,0.0075,128,True,True,0.00975798536092043, 31.54400634765625,74.95184617780669,259270243.15056077,1492.2490576307964,783.4178466796875,0.014536907896399498,0.046498630195856094,4686.963359438763,6.338712470531464,
236,0.5,8,0.0,0.0075,128,True,True,0.008544320240616798, 29.972000122070312,102.16778786554495,356396818.30208576,1060.8866574710044,431.3764343261719,0.01911212131381035,0.04143143817782402,4100.376088401785,6.421406676769257,
237,0.5,4,0.0001,0.0075,128,True,True,0.008274937979876995, 33.538002014160156,100.78295630722545,147125419.03421628,1036.3159508566873,489.3319396972656,0.00994209572672844,0.03918837755918503,4076.3794666468484,4.551404099464417,
238,0.5,6,0.0001,0.0075,128,True,True,0.009053449146449566, 31.686004638671875,104.66508349741626,266350763.29959807,1107.6827163046285,697.2116088867188,0.014527779072523117,0.0444425493478775,4536.644150351449,7.286025710105896,
239,0.5,8,0.0001,0.0075,128,True,True,0.009636446833610535, 30.261993408203125,107.00513654723902,352737267.91305226,1264.8937702431774,410.1750183105469,0.019152548164129257,0.04579611122608185,4743.959462758133,6.970195691585541,
240,0.5,4,0.0005,0.0075,128,True,True,0.006564275361597538, 32.64399719238281,90.3664435841781,123560446.85213806,858.0224356041047,400.77996826171875,0.009787560440599918,0.034292470663785934,2950.2687547683945,3.8432319450378416,
241,0.5,6,0.0005,0.0075,128,True,True,0.00947171077132225, 31.136001586914062,101.89049979276021,252823774.7770203,1151.0732491896422,569.3473510742188,0.01453992910683155,0.045486897230148315,4592.583998414565,5.935877285003662,
242,0.5,8,0.0005,0.0075,128,True,True,0.004141514655202627, 29.75,66.41078803071761,326908531.34338784,640.6173780034381,192.45091247558594,0.018988346680998802,0.02543509379029274,2122.6169708158177,7.055045597553253,
243,0.5,4,0.0,0.0075,128,False,True,0.008619551546871662, 31.41399383544922,91.01502845256398,111200891.27726595,1032.8587149266834,1109.632568359375,0.010002410970628262,0.029588524252176285,4317.915564695219,4.548323603868485,
244,0.5,6,0.0,0.0075,128,False,True,0.008190239779651165, 30.479995727539062,72.55761709655086,198717737.76096502,953.3812524378692,1228.1807861328125,0.014505691826343536,0.03076162002980709,4377.141060733559,8.207607378959656,
245,0.5,8,0.0,0.0075,128,False,True,0.0028182859532535076, 27.003997802734375,90.42496975537603,246820728.54254422,483.91781649883484,382.85418701171875,0.018872560933232307,0.014481502585113049,2030.715132099686,12.676010947227478,
246,0.5,4,0.0001,0.0075,128,False,True,0.006267032120376825, 31.21399688720703,81.14364646708874,109723822.82951352,988.0517129685065,1022.7921142578125,0.009808259084820747,0.025970833376049995,3439.6257952570595,4.38050235748291,
247,0.5,6,0.0001,0.0075,128,False,True,0.006587483454495668, 29.047996520996094,93.5266232978452,185235556.05155236,831.5447221887708,1077.4385986328125,0.014435485936701298,0.02791702002286911,3614.0324705983257,8.056460506916046,
248,0.5,8,0.0001,0.0075,128,False,True,0.006336184684187174, 29.227996826171875,96.56599057042546,287796462.4320244,1152.1657324360935,1213.399169921875,0.01901012472808361,0.02471022866666317,3817.831497748717,14.11230535507202,
249,0.5,4,0.0005,0.0075,128,False,True,0.009816029109060764, 31.143997192382812,100.70944716469772,103058769.40810823,961.9828155949565,1071.8984375,0.01011674478650093,0.030935894697904587,4255.725617022033,3.545477067232132,
250,0.5,6,0.0005,0.0075,128,False,True,0.004710286855697632, 28.763999938964844,70.45564520344548,163189819.85861188,649.2524306847068,696.951904296875,0.014313865453004837,0.02371419221162796,2378.6748198235596,7.52551308631897,
251,0.5,8,0.0005,0.0075,128,False,True,0.007942288182675838, 28.099998474121094,106.68805707975696,264276121.6482153,1370.216543105505,834.955078125,0.019078757613897324,0.029903411865234375,3817.801464966232,12.328643922805787,
252,0.9,4,0.0,0.0075,128,True,True,0.006999770179390907, 25.51799774169922,69.47041803568723,40554181.67867227,494.495370933844,200.578125,0.00997062399983406,0.021276196464896202,1267.1434292886038,1.127586874961853,
253,0.9,6,0.0,0.0075,128,True,True,0.0036791807506233454, 23.501998901367188,48.221324361741665,67369104.81868209,247.46400464259443,135.3097686767578,0.014412462711334229,0.013717596419155598,787.8402585523444,1.5311713409423828,
254,0.9,8,0.0,0.0075,128,True,True,0.0020621668081730604, 22.262001037597656,43.85564224544457,101176222.88537276,143.03974671616626,73.26687622070312,0.01898365654051304,0.00978275015950203,512.7582488697983,1.8556825470924379,
255,0.9,4,0.0001,0.0075,128,True,True,0.0033952451776713133, 23.313995361328125,45.32619561326419,36186288.37254685,174.7010336886276,64.71681213378906,0.009712912142276764,0.012559645809233189,522.94975086122,0.9885194337368012,
256,0.9,6,0.0001,0.0075,128,True,True,0.0019102056976407766, 23.358001708984375,34.196097705151026,56203564.80811021,131.3004739257441,66.31108856201172,0.014337542466819286,0.008831964805722237,413.88090166247036,1.5074097031354905,
257,0.9,8,0.0001,0.0075,128,True,True,0.004783641546964645, 22.557998657226562,48.96943895189738,88579972.81496054,244.61251245592487,141.76486206054688,0.019067218527197838,0.016192520037293434,850.7576073338113,1.7913113409280776,
258,0.9,4,0.0005,0.0075,128,True,True,0.009963602758944035, 24.0,47.86890594470549,34358844.39257168,313.987099157752,209.35629272460938,0.010039988905191422,0.02930508181452751,1105.0504815200572,0.7100104314088821,
259,0.9,6,0.0005,0.0075,128,True,True,0.00440723542124033, 22.917999267578125,38.378362863969784,55096035.744798414,179.80390251430862,101.53916931152344,0.014409730210900307,0.017311232164502144,654.2756510988695,1.1291417753696442,
260,0.9,8,0.0005,0.0075,128,True,True,0.0036777376662939787, 21.737998962402344,44.18574636681914,86764356.95119111,169.83838825483477,58.222991943359375,0.01902157813310623,0.015282610431313515,578.545114043246,1.3447374469041824,
261,0.9,4,0.0,0.0075,128,False,True,0.004709660075604916, 21.34600067138672,46.56172441057487,26474842.339928854,229.15914570991924,235.87600708007812,0.009748722426593304,0.013569257222115993,875.011078729832,0.9431788709759712,
262,0.9,6,0.0,0.0075,128,False,True,0.00748259574174881, 21.238006591796875,43.09896805292439,52505905.7323228,302.94565570824744,323.4449157714844,0.014495198614895344,0.01714635267853737,1178.4949861202383,1.2464584714174272,
263,0.9,8,0.0,0.0075,128,False,True,0.0038228477351367474, 19.503997802734375,40.101875481697924,72058036.71477628,174.56614187930316,190.73985290527344,0.01891649328172207,0.010848000645637512,682.5948479876348,1.797436425089836,
264,0.9,4,0.0001,0.0075,128,False,True,0.005553767550736666, 20.800003051757812,38.10850916383646,26783905.830426767,247.3909718820596,313.42864990234375,0.009803718887269497,0.014335528016090393,805.2576773223577,0.7083437237143516,
265,0.9,6,0.0001,0.0075,128,False,True,0.0027086101472377777, 19.332000732421875,37.91683651932141,44201790.926660724,146.28071926308334,157.04415893554688,0.014275404624640942,0.009286035783588886,528.424404141165,1.0725996887683868,
266,0.9,8,0.0001,0.0075,128,False,True,0.0015144927892833948, 19.538002014160156,34.454563156258985,59528770.959629446,101.89907211764738,76.397216796875,0.018839281052350998,0.00614574458450079,369.743984594347,1.5372263616323472,
267,0.9,4,0.0005,0.0075,128,False,True,0.002957599703222513, 20.064002990722656,27.621357447032896,15575402.043488503,95.8689952894704,105.89007568359375,0.00957138929516077,0.013336142525076866,323.1660316271773,0.34543124854564666,
268,0.9,6,0.0005,0.0075,128,False,True,0.007310075685381889, 19.54199981689453,30.914367792639297,31511088.978351977,139.19433357719703,196.17617797851562,0.014425779692828655,0.019991770386695862,568.1717514798704,0.47656770050525665,
269,0.9,8,0.0005,0.0075,128,False,True,0.00419000955298543, 17.928001403808594,35.18712335346385,41857918.475137204,115.56759977254654,117.07762145996094,0.018901163712143898,0.013599309138953686,440.1203584147217,0.7056819027662278,
270,0.0,4,0.0,0.005,128,True,True,0.008625456131994724, 36.30800247192383,94.04702213018443,242930587.41065836,1817.9792353049581,679.1774291992188,0.00986193772405386,0.045562516897916794,6660.78568802223,6.536545431613922,
271,0.0,6,0.0,0.005,128,True,True,0.009096953086555004, 36.9900016784668,113.75553974781184,438954464.6236338,2208.964123746694,1146.5087890625,0.01446297112852335,0.04973924532532692,7533.978295485906,11.053503251075744,
272,0.0,8,0.0,0.005,128,True,True,0.009404275566339493, 33.99800109863281,134.70400642426603,664024628.6191204,2516.764291704728,585.9295654296875,0.01911044679582119,0.0507795624434948,7984.640602598058,11.60965528011322,
273,0.0,4,0.0001,0.005,128,True,True,0.006717910524457693, 37.18199920654297,104.40743023137203,232645875.34111056,1621.3921487413215,560.0089721679688,0.009763255715370178,0.03739086911082268,5357.963625876313,6.621381862163544,
274,0.0,6,0.0001,0.005,128,True,True,0.00811239704489708, 36.03000259399414,103.4936982067795,451926482.76292604,1861.1507193131888,840.5262451171875,0.014437162317335606,0.0451229028403759,6664.770200057394,10.524370894432067,
275,0.0,8,0.0001,0.005,128,True,True,0.008202704600989819, 34.0,139.5295213136068,630196289.4429835,1971.7381291642153,629.329345703125,0.01907871849834919,0.04516064003109932,7390.934066078946,12.4239186668396,
276,0.0,4,0.0005,0.005,128,True,True,0.00974669773131609, 36.720001220703125,127.48084276707004,232660303.9973246,2476.8127704774133,661.3792114257812,0.009868609718978405,0.05150948464870453,7051.433850156656,6.001563663482666,
277,0.0,6,0.0005,0.005,128,True,True,0.00801901239901781, 36.540000915527344,100.8664284276511,462311093.8714299,2262.8772613643896,993.5921630859375,0.014436892233788967,0.045238982886075974,6507.488516269525,10.588631749153137,
278,0.0,8,0.0005,0.005,128,True,True,0.009040961973369122, 34.56800079345703,118.94457204789711,618678712.5252105,1892.0440666115576,538.30126953125,0.019089078530669212,0.049376387149095535,7530.893404284167,10.446384968757629,
279,0.0,4,0.0,0.005,128,False,True,0.009278626181185246, 40.19199752807617,112.35301224757315,246078846.37905395,2069.6787190286323,2224.19287109375,0.010285569354891777,0.04055873677134514,8384.980173888394,9.686778438091277,
280,0.0,6,0.0,0.005,128,False,True,0.00639220280572772, 37.87399673461914,166.2021384029163,401894977.4194777,2753.7370063243147,1746.7900390625,0.014418422244489193,0.032434795051813126,7515.679909284031,16.539798893928527,
281,0.0,8,0.0,0.005,128,False,True,0.003916468005627394, 36.757999420166016,117.61885549570151,564344763.1752431,1292.274061490054,1161.65478515625,0.01888638362288475,0.02177273854613304,4785.740805533185,33.11663629531861,
282,0.0,4,0.0001,0.005,128,False,True,0.006732703186571598, 38.737998962402344,110.8808092302799,224209383.93569943,1542.6914792012044,1698.10107421875,0.009810542687773705,0.0335652194917202,6570.431214609516,8.473938653469085,
283,0.0,6,0.0001,0.005,128,False,True,0.005541898775845766, 36.6819953918457,135.8592762941381,374638845.5303944,2110.6178005503507,1432.9024658203125,0.014358188025653362,0.029234547168016434,6255.6626649446425,16.73476165294647,
284,0.0,8,0.0001,0.005,128,False,True,0.006881698966026306, 36.108001708984375,146.1564721498335,557612003.0397393,1815.5066097373483,2079.046630859375,0.01900222711265087,0.033816248178482056,7048.310661747031,29.664766960144043,
285,0.0,4,0.0005,0.005,128,False,True,0.005869272165000439, 38.709999084472656,118.58312393225822,195972466.1768593,1674.334718627073,1244.7646484375,0.009766316041350365,0.030087992548942566,5738.437096762421,8.130498824119568,
286,0.0,6,0.0005,0.005,128,False,True,0.009485985152423382, 37.46599578857422,103.17827173050402,409613553.4516467,2914.1592269469425,2017.6905517578125,0.03382682427763939,0.044053561985492706,9024.134643537262,16.375334706306457,
287,0.0,8,0.0005,0.005,128,False,True,0.008242879994213581, 36.62400436401367,151.04939166388462,642717066.6265146,2321.0156182154396,2400.57373046875,0.026390796527266502,0.03979840129613876,8297.118301630486,30.56105619430542,
288,0.5,4,0.0,0.005,128,True,True,0.006606193725019693, 33.94599914550781,82.70395236256805,164004035.69300064,1156.3915318783686,369.3488464355469,0.009756422601640224,0.035508982837200165,4165.853701015428,5.11542379617691,
289,0.5,6,0.0,0.005,128,True,True,0.007747936993837357, 34.1300048828125,116.56572606411926,324205019.2017715,1308.815495018301,743.2131958007812,0.014461886137723923,0.04187661409378052,4729.389195351053,7.992290291786194,
290,0.5,8,0.0,0.005,128,True,True,0.006749903783202171, 31.692001342773438,79.91261944323055,471601977.75685817,1431.2474890807669,416.72406005859375,0.019037704914808273,0.037356577813625336,4342.248959882027,9.593631529808045,
291,0.5,4,0.0001,0.005,128,True,True,0.00905516091734171, 34.30799865722656,104.67972829676978,169904722.21152967,1286.239188487118,592.8975830078125,0.009878578595817089,0.045678988099098206,5232.303218011159,4.9672974848747256,
292,0.5,6,0.0001,0.005,128,True,True,0.005412822123616934, 34.0,85.22759782800745,296294893.5856616,1125.2633025207922,512.6224365234375,0.014379489235579967,0.0321652814745903,3688.254198156466,8.142481772899627,
293,0.5,8,0.0001,0.005,128,True,True,0.00596100278198719, 32.209999084472656,131.7803468375942,460743488.3718921,1236.6955466079758,360.77276611328125,0.019053196534514427,0.03292861580848694,4144.383096073458,9.620348615646362,
294,0.5,4,0.0005,0.005,128,True,True,0.009739099070429802, 34.454002380371094,115.30321528097899,176181277.10089102,1335.3511242366183,607.7162475585938,0.009978851303458214,0.045729923993349075,5609.719026888613,5.038355498313904,
295,0.5,6,0.0005,0.005,128,True,True,0.008770119398832321, 33.81999969482422,82.38808670073732,303642288.4297902,1472.3062690894174,598.009033203125,0.014486931264400482,0.04475688189268112,5100.876157927976,7.07422877073288,
296,0.5,8,0.0005,0.005,128,True,True,0.0074614607729017735, 32.49000549316406,131.86470126745263,452958122.2271061,1311.69961309745,424.470703125,0.019070662558078766,0.040607109665870667,4681.107502643481,8.354304440021515,
297,0.5,4,0.0,0.005,128,False,True,0.008098969236016273, 34.66600036621094,109.90133200912871,149580688.51366934,1526.6086597422407,1593.32470703125,0.010050536133348942,0.03032861091196537,5628.95413703082,6.725383932590485,
298,0.5,6,0.0,0.005,128,False,True,0.0033833649940788746, 32.28599548339844,84.49408578741665,222301735.14081624,748.6557119263834,685.4818725585938,0.014269910752773285,0.01891711913049221,2752.4402794532034,11.161338768005372,
299,0.5,8,0.0,0.005,128,False,True,0.004130598157644272, 31.597999572753906,98.25017095391857,352792379.9036976,843.2589311712032,793.6383056640625,0.018901191651821136,0.021485164761543274,3394.2102204683806,17.656195011138916,
300,0.5,4,0.0001,0.005,128,False,True,0.007368439342826605, 34.657997131347656,86.17375117443555,129298583.41158034,1641.445704249763,1738.921875,0.009918984957039356,0.030267247930169106,5350.2126116266345,6.211963968276978,
301,0.5,6,0.0001,0.005,128,False,True,0.009405153803527355, 32.003997802734375,158.8814865395159,283613771.00273293,1983.1300386005958,1831.2154541015625,0.014654621481895447,0.035075873136520386,6710.222868617096,10.741959266662597,
302,0.5,8,0.0001,0.005,128,False,True,0.009451452642679214, 30.618003845214844,139.45444572629316,440683449.54062897,1632.1308158355446,1879.349609375,0.01908707246184349,0.03889216482639313,6693.100404166829,18.348789710998535,
303,0.5,4,0.0005,0.005,128,False,True,0.007688502781093121, 33.141998291015625,76.6258323840685,158531541.01934838,1347.8890903928261,1333.0343017578125,0.009905025362968445,0.03206566721200943,5060.422032916976,5.4774505496025085,
304,0.5,6,0.0005,0.005,128,False,True,0.006996694020926952, 32.72200012207031,104.48352784576005,260044599.8555281,1198.4208359336883,1220.4498291015625,0.014426619745790958,0.03219100087881088,4885.020183149338,10.573496856689452,
305,0.5,8,0.0005,0.005,128,False,True,0.007567112799733877, 30.176002502441406,106.63201055558656,392481546.35613036,1571.9257297976899,1263.971923828125,0.019021088257431984,0.03299637511372566,5190.3593733420175,17.528892998695373,
306,0.9,4,0.0,0.005,128,True,True,0.005267831962555647, 26.51599884033203,51.278951109395244,56861304.364431545,366.29818369055556,222.89749145507812,0.00975312851369381,0.022761115804314613,1272.357480245902,1.6712685382366181,
307,0.9,6,0.0,0.005,128,True,True,0.00427286745980382, 25.86199951171875,69.65837742395682,101150735.4296136,432.7527440698672,165.84690856933594,0.01444576308131218,0.017660608515143394,1262.4588204149725,2.4158759891986845,
308,0.9,8,0.0,0.005,128,True,True,0.005944765638560057, 24.108001708984375,60.1159695751586,150656004.06495613,495.9149845235572,128.09768676757812,0.019083399325609207,0.02308024652302265,1494.0141742923784,3.204987897872925,
309,0.9,4,0.0001,0.005,128,True,True,0.0054288385435938835, 26.563995361328125,58.53744058092483,50174116.99242415,386.0443829729944,170.45262145996094,0.009802774526178837,0.020970027893781662,1227.0160374218904,1.5997026288509368,
310,0.9,6,0.0001,0.005,128,True,True,0.0036867863964289427, 25.22600555419922,51.31538110958053,93654089.82281372,300.46040192511225,124.68045043945312,0.014384977519512177,0.01692354865372181,1016.1321985534753,2.2869096195697782,
311,0.9,8,0.0001,0.005,128,True,True,0.003683454589918256, 24.397994995117188,52.75395669950555,150369828.27227488,320.3453092952978,98.80986785888672,0.019037049263715744,0.015121695585548878,1007.8527602797192,3.0503019893169405,
312,0.9,4,0.0005,0.005,128,True,True,0.005737321451306343, 25.891998291015625,60.461159773811474,49113648.81733174,352.23287751145546,172.5272979736328,0.009789000265300274,0.023575514554977417,1159.7158720263935,1.4555279213190078,
313,0.9,6,0.0005,0.005,128,True,True,0.006473192013800144, 24.7239990234375,65.29458230447209,92409910.54163791,420.3284244195246,173.0292205810547,0.014514618553221226,0.02359088882803917,1359.0091011001518,2.069805557131767,
314,0.9,8,0.0005,0.005,128,True,True,0.0019253988284617662, 24.158004760742188,40.11560732656099,121007526.73978035,137.30166804112395,62.64064025878906,0.01897074654698372,0.011026967316865921,504.4576184172881,2.5628767371177674,
315,0.9,4,0.0,0.005,128,False,True,0.006627433933317661, 23.875999450683594,66.56725947780131,37738161.21695839,411.99920357932734,532.962646484375,0.009931623004376888,0.015654291957616806,1432.7849798496718,1.291952024102211,
316,0.9,6,0.0,0.005,128,False,True,0.006476706825196743, 22.529998779296875,55.07421094555769,73010368.72626908,346.1647006845152,376.75830078125,0.014467064291238785,0.014943313784897327,1305.9270868639248,1.8797601169347764,
317,0.9,8,0.0,0.005,128,False,True,0.0027695910539478064, 20.802001953125,55.52225173743091,112434304.60514894,245.99344979846515,194.5884552001953,0.01888461410999298,0.009582321159541607,847.7941219555985,4.231489872932434,
318,0.9,4,0.0001,0.005,128,False,True,0.007398973684757948, 24.133995056152344,60.846262184392664,43451043.27034229,407.2042638529218,530.8234252929688,0.009905215352773666,0.02131495624780655,1462.6190718979738,1.5506210821866988,
319,0.9,6,0.0001,0.005,128,False,True,0.003627010388299823, 21.41400146484375,42.76656940108252,59069407.65471198,243.3914831346816,203.89993286132812,0.014317111112177372,0.011921781115233898,861.8455942743931,1.9541371297836303,
320,0.9,8,0.0001,0.005,128,False,True,0.009465293027460575, 22.220001220703125,54.48128231441851,106096146.71479094,424.06256908621395,413.37261962890625,0.019115861505270004,0.021758466958999634,1639.644885983264,3.25499076962471,
321,0.9,4,0.0005,0.005,128,False,True,0.009483054280281067, 22.33599853515625,44.71411503367138,32788915.865020238,386.17636838625947,406.35455322265625,0.009990289807319641,0.026658756658434868,1242.0305059583177,0.7961089995503425,
322,0.9,6,0.0005,0.005,128,False,True,0.006330001167953014, 20.951995849609375,49.11312482272998,59321669.40713284,344.4578053804268,317.8896484375,0.014410671778023243,0.01999790593981743,1050.648045719035,1.3843140429258347,
323,0.9,8,0.0005,0.005,128,False,True,0.0035301600582897663, 20.262001037597656,42.84156903063526,74102673.86805321,191.78959825809116,128.9346466064453,0.01888759806752205,0.01354164071381092,696.1555649279821,1.9710537523031235,
324,0.0,4,0.0,0.01,512,True,True,0.009628829546272755, 39.45000076293945,108.53822612974803,320893110.3268492,2411.9106534032308,1044.0126953125,0.009801332838833332,0.05376175045967102,8589.932238443358,7.219310293197632,
325,0.0,6,0.0,0.01,512,True,True,0.009236927144229412, 39.45000076293945,152.6359014949668,626317560.6889653,2668.8610866809836,1373.255859375,0.014451218768954277,0.052838314324617386,9308.916119424808,12.492627944946289,
326,0.0,8,0.0,0.01,512,True,True,0.009539734572172165, 36.44000244140625,127.41474620039715,821364390.4602447,2744.027696653224,648.1126708984375,0.019057439640164375,0.05510767549276352,9062.389897571224,13.588369274139405,
327,0.0,4,0.0001,0.01,512,True,True,0.009651931002736092, 40.2400016784668,134.71164684337276,376573861.2940072,2845.187076450334,1036.349609375,0.009816483594477177,0.053514301776885986,8808.334144170458,7.871521644592285,
328,0.0,6,0.0001,0.01,512,True,True,0.00953590590506792, 38.28000259399414,158.53153105488389,609414743.4352587,2613.721676078002,1470.544921875,0.014472596347332,0.05355627462267876,9925.90667655047,13.047988300323487,
329,0.0,8,0.0001,0.01,512,True,True,0.00951949693262577, 36.52000045776367,118.4990330434007,868054141.298933,3224.1921468795867,714.15576171875,0.019060824066400528,0.054783012717962265,9373.28701073113,14.925802154541016,
