Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_2', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=2, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:train -- Batch_idx:900/5004-- 460.97 samples/sec-- Loss:3.05 -- Error1:65.95
Phase:train -- Batch_idx:1000/5004-- 462.38 samples/sec-- Loss:3.05 -- Error1:65.95
Phase:train -- Batch_idx:1100/5004-- 459.89 samples/sec-- Loss:3.05 -- Error1:65.94
Phase:train -- Batch_idx:1200/5004-- 459.99 samples/sec-- Loss:3.05 -- Error1:65.90
Phase:train -- Batch_idx:1300/5004-- 460.87 samples/sec-- Loss:3.05 -- Error1:65.89
Phase:train -- Batch_idx:1400/5004-- 460.07 samples/sec-- Loss:3.05 -- Error1:65.85
Phase:train -- Batch_idx:1500/5004-- 460.18 samples/sec-- Loss:3.05 -- Error1:65.79
Phase:train -- Batch_idx:1600/5004-- 460.21 samples/sec-- Loss:3.04 -- Error1:65.74
Phase:train -- Batch_idx:1700/5004-- 460.27 samples/sec-- Loss:3.04 -- Error1:65.69
Phase:train -- Batch_idx:1800/5004-- 459.04 samples/sec-- Loss:3.04 -- Error1:65.65
Phase:train -- Batch_idx:1900/5004-- 459.94 samples/sec-- Loss:3.04 -- Error1:65.63
Phase:train -- Batch_idx:2000/5004-- 460.31 samples/sec-- Loss:3.04 -- Error1:65.61
Phase:train -- Batch_idx:2100/5004-- 460.25 samples/sec-- Loss:3.03 -- Error1:65.57
Phase:train -- Batch_idx:2200/5004-- 460.93 samples/sec-- Loss:3.03 -- Error1:65.53
Phase:train -- Batch_idx:2300/5004-- 461.14 samples/sec-- Loss:3.03 -- Error1:65.49
Phase:train -- Batch_idx:2400/5004-- 461.95 samples/sec-- Loss:3.03 -- Error1:65.46
Phase:train -- Batch_idx:2500/5004-- 461.19 samples/sec-- Loss:3.03 -- Error1:65.46
Phase:train -- Batch_idx:2600/5004-- 460.88 samples/sec-- Loss:3.03 -- Error1:65.43
Phase:train -- Batch_idx:2700/5004-- 461.55 samples/sec-- Loss:3.02 -- Error1:65.40
Phase:train -- Batch_idx:2800/5004-- 462.12 samples/sec-- Loss:3.02 -- Error1:65.37
Phase:train -- Batch_idx:2900/5004-- 462.36 samples/sec-- Loss:3.02 -- Error1:65.34
Phase:train -- Batch_idx:3000/5004-- 462.84 samples/sec-- Loss:3.02 -- Error1:65.33
Phase:train -- Batch_idx:3100/5004-- 463.34 samples/sec-- Loss:3.02 -- Error1:65.31
Phase:train -- Batch_idx:3200/5004-- 463.96 samples/sec-- Loss:3.02 -- Error1:65.28
Phase:train -- Batch_idx:3300/5004-- 464.44 samples/sec-- Loss:3.02 -- Error1:65.27
